id,start_ts,end_ts,duration_sec,audio_path,transcript,summary,keywords,important
100,2025-10-07T13:01:35.117412,2025-10-07T13:02:35.134441,31.35,/Users/aditya/Repos/recorder/audio/seg_2025-10-07T13-01-35.wav,"It will always be a buy-in no matter what. Oh, for everything it's next summer. So that's why I am spending time to find out as much information as possible. So next year I can decide. But I made up May also depending on. I turn on too? Yeah. Good morning. Hello. Hello.","So that's why I am spending time to find out as much information as possible. It will always be a buy-in no matter what. But I made up May also depending on. Oh, for everything it's next summer.","",0
101,2025-10-07T13:02:35.137067,2025-10-07T13:03:35.162266,47.64,/Users/aditya/Repos/recorder/audio/seg_2025-10-07T13-02-35.wav,"Have you just got into a problem where you get a circular reference dependency error? Yeah. How did you guys solve it? You just have to move, you know, break that circular, move the methods that's causing that circular dependency to an utility or a different helper class. Yeah. I was thinking of pulling it into a different transition service. Okay, I'll do that. Yeah. The transition service is so much bloated, the payment service too. I think we should start. Yeah, because I think like the payment service called the ACHO ACS which also calls the payment service. Yeah, they all, I, it's the same with me. I was telling you when I was working, I had to make some method as a public because it's very hard.","How did you guys solve it? You just have to move, you know, break that circular, move the methods that's causing that circular dependency to an utility or a different helper class. Yeah, because I think like the payment service called the ACHO ACS which also calls the payment service. I was telling you when I was working, I had to make some method as a public because it's very hard. Have you just got into a problem where you get a circular reference dependency error? Yeah.","",0
102,2025-10-07T13:03:35.166509,2025-10-07T13:04:35.191450,39.48,/Users/aditya/Repos/recorder/audio/seg_2025-10-07T13-03-35.wav,"to take them out. Yeah let me check if the translation service has a reference to a CHO or a CHO has a reference to translation. Okay is Brian and let me take him out. Before taking a different meeting. You guys also have holiday next 13th right? Even here they have said Thanksgiving that day. I did not know. Thanksgiving here happens in October. Yeah. So incidentally, yeah. What is there in which holiday? It's a indigene-","Yeah let me check if the translation service has a reference to a CHO or a CHO has a reference to translation. You guys also have holiday next 13th right? Even here they have said Thanksgiving that day. What is there in which holiday? It's a indigene-. Okay is Brian and let me take him out.","",0
103,2025-10-07T13:04:35.192586,2025-10-07T13:05:34.650810,52.59,/Users/aditya/Repos/recorder/audio/seg_2025-10-07T13-04-35.wav,"day. Columbus Day? Yeah, technically yeah Columbus Day but they changed their cards. I still remember I logged in one day, I think I was in consumer I think team. I logged in that day and then I joined the stand up, you know I think the team went over it then drove 100,000. Yes, yes, yes. You know this has happened to me multiple times but the joy after that moment right is so much. Yeah, so nice. Unless if you don't have any plans you know that joy is so much but if you thought that you may have plan, you would have made some plans if you know that there is a holiday then that sucks. Yeah, for me it would be the other way around. Someone would have to think is like hey there's no holiday today. I think Ben when I was...","Unless if you don't have any plans you know that joy is so much but if you thought that you may have plan, you would have made some plans if you know that there is a holiday then that sucks. I logged in that day and then I joined the stand up, you know I think the team went over it then drove 100,000. You know this has happened to me multiple times but the joy after that moment right is so much. Columbus Day? Yeah, technically yeah Columbus Day but they changed their cards.","",0
104,2025-10-07T13:05:35.224819,2025-10-07T13:06:35.249859,45.48,/Users/aditya/Repos/recorder/audio/seg_2025-10-07T13-05-35.wav,"There I always had plans but here I had no plans. You probably like your college friends here too? College? What is it? Like your college friends here as well? No, nobody is here. No, like in US when you were here. Yeah, they are there. Everybody is there. And also in the East Coast there are a lot of them. You should go out and then explore something because winter is going to be hard over there. You should do something that holiday. I know you were saying that you were starting to play some instruments. Maybe you should take some clap or something. Aditya, you said right you were playing some instruments. I think I heard you say something like that, right? When I was growing up I took guitar lessons like long but I haven't touched my guitar in a long time. I mean I...","I think I heard you say something like that, right? When I was growing up I took guitar lessons like long but I haven't touched my guitar in a long time. You probably like your college friends here too? College? What is it? Like your college friends here as well? No, nobody is here. You should go out and then explore something because winter is going to be hard over there. I know you were saying that you were starting to play some instruments.","",0
105,2025-10-07T13:06:35.254258,2025-10-07T13:07:35.279112,50.46,/Users/aditya/Repos/recorder/audio/seg_2025-10-07T13-06-35.wav,"I played at like during school, during 12th grade. I mean I took proper lessons, but yeah, that is the only thing I can do. But now I... You know, you go to Guitar Center, you can just try any guitar that you want. Yeah, yeah, yeah. And then you stay for like six hours if you want. Yeah, yeah. I actually got mine from, I mean the one that I have, I forgot what it is. Taylor or something, but even that is from the Guitar Center. But it's not electric, it's proper acoustic. Yeah, we'll talk about that. Alright, I'll start I think today. So yeah, yesterday again I kept reviewing a bunch of PRs. And I think that's pretty much my day. I did have a couple of meetings where I had to jump in to just go over some PRs as well. But yeah, that's most of my day. I also created tickets for the collection.","I did have a couple of meetings where I had to jump in to just go over some PRs as well. You know, you go to Guitar Center, you can just try any guitar that you want. I actually got mine from, I mean the one that I have, I forgot what it is. I mean I took proper lessons, but yeah, that is the only thing I can do.","",0
106,2025-10-07T13:07:35.282028,2025-10-07T13:08:35.308628,50.22,/Users/aditya/Repos/recorder/audio/seg_2025-10-07T13-07-35.wav,"improvements, the collection service improvements, which we're going to start working on next print. And I also finished creating all the rest of the tickets for DD to work on with regards to the collections credit card builder. So today I want to, I know that we're going to have the meeting for grooming. So we're going to do grooming. I actually was assigned an interview. So I want to be interviewing somebody. So that's going to take time. And hopefully I can start working on that one of the tickets changing the names of the e-comps. So yep, that's pretty much my name. Michael. Cool. Lots of stuff. Working on a ton of stuff related to the support portal rebuild that they're doing. I'll tell you a few of them. They're going to like their sequencing it where they're doing rewards, then payments, and sub-statuses.","And I also finished creating all the rest of the tickets for DD to work on with regards to the collections credit card builder. They're going to like their sequencing it where they're doing rewards, then payments, and sub-statuses. improvements, the collection service improvements, which we're going to start working on next print. And hopefully I can start working on that one of the tickets changing the names of the e-comps.","",0
107,2025-10-07T13:08:35.312510,2025-10-07T13:09:35.337443,43.86,/Users/aditya/Repos/recorder/audio/seg_2025-10-07T13-08-35.wav,"They're starting to get more detailed on the payment stuff, but the rewards is consuming most of the time. Been working with that team to answer a bunch of their questions as a really to engineering and decision making on that. Payments is definitely coming next. I think the documentation that we have is pretty good, but that should be all set. And then sub-status is pretty comprehensive as well. So trying to get those engineering conversations wrapped up, we get their team more confident in building that stuff out. And then simultaneously have a number of different like bank file asks and the issues that popped up in the past. So trying to get those resolved, that's pretty much it. Is it me? Okay. Yep, go for it. Yes. I have followed up with the data team. I also try to hop on a call with them to see why they...","So trying to get those engineering conversations wrapped up, we get their team more confident in building that stuff out. Been working with that team to answer a bunch of their questions as a really to engineering and decision making on that. And then simultaneously have a number of different like bank file asks and the issues that popped up in the past. They're starting to get more detailed on the payment stuff, but the rewards is consuming most of the time.","",0
108,2025-10-07T13:09:35.339263,2025-10-07T13:10:35.366304,55.86,/Users/aditya/Repos/recorder/audio/seg_2025-10-07T13-09-35.wav,"they couldn't be able to find the issue, but looks like they haven't deployed my changes to Sandbox. So I hopped on a call with them, I read about them and we figured that they haven't did anything, the PRs just merged, seems like they have to do a manual deployment. The person whom I have working with, he did that change, I added some data. He said it should work post that. I have added, made some changes to the table, but till the table is not replicated in Sandbox or QA. QA was down almost for so, for from long QA data is not replicated, getting replicated at all. So we are focused more on Sandbox, but it's not working too. I have pinged them this morning asking for an update. Probably I will let Priyanka to follow up with them because we are getting very less help. And then it's not much useful because it's been going on from almost three weeks.","So I hopped on a call with them, I read about them and we figured that they haven't did anything, the PRs just merged, seems like they have to do a manual deployment. I have added, made some changes to the table, but till the table is not replicated in Sandbox or QA. they couldn't be able to find the issue, but looks like they haven't deployed my changes to Sandbox. QA was down almost for so, for from long QA data is not replicated, getting replicated at all.","",0
109,2025-10-07T13:10:35.369401,2025-10-07T13:11:35.396043,56.58,/Users/aditya/Repos/recorder/audio/seg_2025-10-07T13-10-35.wav,"I can raise this with him with Brianne again. And I have you plied up for adding the business logic for secure card payment to call secured card client. I haven't added the return payment because when, you know, I am getting statementing issues and interest calculations when testing the changes by adding a test. I don't know how to debug. So I just ripped that code off and then send the PR out only for the completed case. Since the sprint is ending today, I can create another ticket to add just the return payment flow. If that sounds good to you, Alberto. If you want to set up a meeting, listen, can you set up a call and we can hop on and look at that as well? I'm kind of curious, what kind of area you're getting. Oh, I have to put in the, I have cleaned up all my changes. I don't have anything that it's, it should be simple just calling a transition endpoint.","If you want to set up a meeting, listen, can you set up a call and we can hop on and look at that as well? I'm kind of curious, what kind of area you're getting. I haven't added the return payment because when, you know, I am getting statementing issues and interest calculations when testing the changes by adding a test. And I have you plied up for adding the business logic for secure card payment to call secured card client. Since the sprint is ending today, I can create another ticket to add just the return payment flow.","",0
110,2025-10-07T13:11:35.398883,2025-10-07T13:12:35.424810,53.01,/Users/aditya/Repos/recorder/audio/seg_2025-10-07T13-11-35.wav,"and then call transition in point with the return status and then just add it as we should see that. I don't have much bandwidth today because the rewards team doesn't have anyone except Abdul. I may have to focus on one of their design that they have to deliver next week. But I would have something, I should able to address the comments on the PR, but for the next couple of days or this week, I am going to focus on getting their design up so that Abdul can able to take up from there. I got it. So then the return, what is this gonna, are you gonna work on the return next or how it's not gonna work? I will let you know. Okay, yeah. I am going to talk to Brian today. I can update you more on that. Because after our comes our missing, I should go to rewards, but seems like that team, the other team.","But I would have something, I should able to address the comments on the PR, but for the next couple of days or this week, I am going to focus on getting their design up so that Abdul can able to take up from there. So then the return, what is this gonna, are you gonna work on the return next or how it's not gonna work? I will let you know. Because after our comes our missing, I should go to rewards, but seems like that team, the other team. and then call transition in point with the return status and then just add it as we should see that.","",0
111,2025-10-07T13:12:35.429160,2025-10-07T13:13:35.453884,53.07,/Users/aditya/Repos/recorder/audio/seg_2025-10-07T13-12-35.wav,"that person who is a challenge as you all know, he also left last to last week. So that team is down with only 1% now and they have something to release for Autobahn by October 26th. Got it, okay. Yeah, and Maureen is out of office and there is no Nitha Arthitraudic person for the team. That's why, yeah, I'm sorry about that. That's why, you know, there are some, because it's the consumer, there are some synchronization issues too, because that's why I have to take off the return. Someone with more knowledge on statementing and interest on how it works should take up that task is what I feel. Okay, yeah, I guess let's talk with Maureen and see where we can go from there then. Yes, yes, yeah. Cool, Michael. Yeah, hey, no, that the resource and rewards very, very, very.","That's why, you know, there are some, because it's the consumer, there are some synchronization issues too, because that's why I have to take off the return. Someone with more knowledge on statementing and interest on how it works should take up that task is what I feel. So that team is down with only 1% now and they have something to release for Autobahn by October 26th. Yeah, and Maureen is out of office and there is no Nitha Arthitraudic person for the team.","",0
112,2025-10-07T13:13:35.458095,2025-10-07T13:14:35.243033,53.01,/Users/aditya/Repos/recorder/audio/seg_2025-10-07T13-13-35.wav,"within. We're discussing figuring out backfills for what's going on there. I think it's still an open question for costs, thinking about a few of these things. But if there's anything open, it's really like internal teams or if there's like, you know, a need for product, anything like that, tap in near Diana. I think we're just we're generally just kind of filling in. So happy like if there's no need for you guys to be answering questions or like another team internally that isn't engineering related, it's asking questions like feel free to tap us in a little bolstice. Yes. Yeah, that's what me, Abdul and decided this morning to tag you because Nithar has asked us to has put down some work for us. Since she's not there, we don't know whom to reach out. I will Abdul said he's going to tag you in that work for sure. Yeah, we'll tap it. We'll tap in Maureen and get like firm confirmation of what's next after this. But for now, feel free to status. OK, sure. Thank you. Cool. All right. Thank you. Go ahead, Freddie.","So happy like if there's no need for you guys to be answering questions or like another team internally that isn't engineering related, it's asking questions like feel free to tap us in a little bolstice. But if there's anything open, it's really like internal teams or if there's like, you know, a need for product, anything like that, tap in near Diana. Yeah, that's what me, Abdul and decided this morning to tag you because Nithar has asked us to has put down some work for us. I think it's still an open question for costs, thinking about a few of these things.","",0
113,2025-10-07T13:14:35.485580,2025-10-07T13:15:35.512363,55.44,/Users/aditya/Repos/recorder/audio/seg_2025-10-07T13-14-35.wav,"Hey, hello everybody. Yesterday we have a couple of follow-ups with design and the LAP. We're just trying to prevent them competing to new requirements. They have not been accounted for or designs or priorities yet. And this is kind of like a dynamic that has not been productive also. Design has been committed to making some UI experience that is it looks very, I would say optimal, ideal, but of course it doesn't match with the responsive. We're expecting to provide from our SOR APIs. So it was, I guess, productive on the way that we were able to tackle any new requirements until anything new that you want to get, it will have to go up to EA. And, yeah, of course, syncing internally with the design team for avoiding this type of dynamic. And the remaining of the project. Just for financial context on that, the requirements were coming about.","So it was, I guess, productive on the way that we were able to tackle any new requirements until anything new that you want to get, it will have to go up to EA. Design has been committed to making some UI experience that is it looks very, I would say optimal, ideal, but of course it doesn't match with the responsive. And, yeah, of course, syncing internally with the design team for avoiding this type of dynamic. Just for financial context on that, the requirements were coming about.","",0
114,2025-10-07T13:15:35.518287,2025-10-07T13:16:35.522854,57.54,/Users/aditya/Repos/recorder/audio/seg_2025-10-07T13-15-35.wav,"balances from the external link accounts, things that we don't support, and I don't know how we will support that. And of course, giving more details about the status of the payments and how they will be reflected into the UI and then, you know, as every design conversation, it just turns into like, hey, we should put that in capital case or into lower case or lightning to the left and so on. So it is something that we are looking to avoid. But yeah, so that was kind of like the daily pay today. We are expecting to deliver the endpoint in sandbox for daily pay to create funding events. This is a huge milestone for all the team. We are currently dealing with a couple of bucks and Camel and Binot from CrystalTing are actively working to get into the result. There is a patch approach that Mac is evaluating right now in case we don't get to solve the issue for today. So yeah, yes.","And of course, giving more details about the status of the payments and how they will be reflected into the UI and then, you know, as every design conversation, it just turns into like, hey, we should put that in capital case or into lower case or lightning to the left and so on. We are currently dealing with a couple of bucks and Camel and Binot from CrystalTing are actively working to get into the result. balances from the external link accounts, things that we don't support, and I don't know how we will support that. There is a patch approach that Mac is evaluating right now in case we don't get to solve the issue for today.","",0
115,2025-10-07T13:16:35.526349,2025-10-07T13:17:35.551778,58.32,/Users/aditya/Repos/recorder/audio/seg_2025-10-07T13-16-35.wav,"looking to have this result, we can go live in sandbox with this patch and wait for it to get this result and then we will just kind of like update the patch version to the automated version when CradleLim gets updated immediately. So yeah, so that's kind of like the main topic for today. Finally at the end of the day we have the discovery meeting for graduation paths. This is a feature that different programs have been requesting and especially when you think on secure car and the path towards increasing their credit wariness for the car holders. So here we are looking to understand how multiple bundles can live in a single environment and you know we can transition or we can graduate a user from secure to unsecured or powered by or managed by who we would approach this. I'm putting together some flow charts and main topics per discussion. It's expected to be like an open discussion and I had included you Brian I also had included some people from the managed by team and the product.","looking to have this result, we can go live in sandbox with this patch and wait for it to get this result and then we will just kind of like update the patch version to the automated version when CradleLim gets updated immediately. So here we are looking to understand how multiple bundles can live in a single environment and you know we can transition or we can graduate a user from secure to unsecured or powered by or managed by who we would approach this. This is a feature that different programs have been requesting and especially when you think on secure car and the path towards increasing their credit wariness for the car holders. It's expected to be like an open discussion and I had included you Brian I also had included some people from the managed by team and the product.","",0
116,2025-10-07T13:17:35.554955,2025-10-07T13:18:35.580823,47.43,/Users/aditya/Repos/recorder/audio/seg_2025-10-07T13-17-35.wav,"So we can start dressing this and it's gonna be like the kickstart. So look forward to it. That's it from you guys. Thank you Hi, so I have a couple of PRs that are open and thanks Alberto and Julia for taking a look at it I'll address all those comments and I tried to get them merged Today itself. The other thing was the DB issue. I'm still debugging I have like had multiple meetings over time but it looks like I think the AGC and also I've updated The new higher Frederick as well looks like it is it might be a VPN issue which is causing that Yeah, which is causing me not to connect to the snapshot and On the other hand right Alberto, I think yesterday Brian mentioned that","I'm still debugging I have like had multiple meetings over time but it looks like I think the AGC and also I've updated The new higher Frederick as well looks like it is it might be a VPN issue which is causing that Yeah, which is causing me not to connect to the snapshot and On the other hand right Alberto, I think yesterday Brian mentioned that. Thank you Hi, so I have a couple of PRs that are open and thanks Alberto and Julia for taking a look at it I'll address all those comments and I tried to get them merged Today itself. So we can start dressing this and it's gonna be like the kickstart. The other thing was the DB issue.","",0
117,2025-10-07T13:18:35.584593,2025-10-07T13:19:35.610114,49.26,/Users/aditya/Repos/recorder/audio/seg_2025-10-07T13-18-35.wav,"you were taking over the SQS, is that still happening? No, I'm taking over a different SQS. So I think that's, I think there might be a confusion on that one. So in your side, like in your ticket, and you're, you can continue working on that. The other thing is, what I'm taking over is there's a different SQS that's going to be running, which is not, it has not, it's related to collections and you, and we will be talking about it once we start working on it, but it's not, it's not related to like your work, if that makes any sense. I seem like it's going to be something in collections that's going to be in parallel. Okay, okay. I think it, yeah, because, okay, okay, thanks for clarifying, because I was wondering if you were, okay, but this helps. Yeah, but those are like my updates. Yeah, thanks. Okay, yeah, yeah, thanks for putting it out. I remember it. I realized that you, yeah.","The other thing is, what I'm taking over is there's a different SQS that's going to be running, which is not, it has not, it's related to collections and you, and we will be talking about it once we start working on it, but it's not, it's not related to like your work, if that makes any sense. I think it, yeah, because, okay, okay, thanks for clarifying, because I was wondering if you were, okay, but this helps. you were taking over the SQS, is that still happening? No, I'm taking over a different SQS. I seem like it's going to be something in collections that's going to be in parallel.","",0
118,2025-10-07T13:19:35.613149,2025-10-07T13:20:33.899189,45.93,/Users/aditya/Repos/recorder/audio/seg_2025-10-07T13-19-35.wav,"me that yesterday and like, is that message? Yeah. So thank you. So you just don't hear it. I don't think he wants you. Yeah, I'm just looking into I know I Alberta you approved the PRs, but I'm getting the circular dependency errors on that PR bill. So like I'll just spend today just trying to get that fixed and merged in so we can close both of the tickets out and yeah, right now I moved out the ACHO service from the payment service and moved it into transition. So hopefully that fixes it. I'll keep you updated. Okay, cool. So I think you're trying to get this merged today, right? Yeah, this one and the other one with the refund because once this is in and the other one is just in that condition. Sounds good. Cool.","So like I'll just spend today just trying to get that fixed and merged in so we can close both of the tickets out and yeah, right now I moved out the ACHO service from the payment service and moved it into transition. So I think you're trying to get this merged today, right? Yeah, this one and the other one with the refund because once this is in and the other one is just in that condition. Yeah, I'm just looking into I know I Alberta you approved the PRs, but I'm getting the circular dependency errors on that PR bill. me that yesterday and like, is that message? Yeah.","",0
119,2025-10-07T13:20:35.642456,2025-10-07T13:21:35.668239,55.35,/Users/aditya/Repos/recorder/audio/seg_2025-10-07T13-20-35.wav,"And I think last but not least is Julia. Yeah, so I am just waiting for the management approval from the change for the change ticket to run the data updates for 638 and then we can close that one out. And then also the I have a PR for like the monitors. I actually chatted with Alberto regarding like how we want to set up the monitors for the job executed metric. So we're able to get that resolved and that PR should be the last thing needed for 596. So hopefully we can close that ticket soon. And then once I run the data updates scripts for 638, I'm going to raise the PR for 639. It's just it's already ready to go. I'm just I kind of just want to make sure that the data is cleaned up before we do any.","Yeah, so I am just waiting for the management approval from the change for the change ticket to run the data updates for 638 and then we can close that one out. I actually chatted with Alberto regarding like how we want to set up the monitors for the job executed metric. And then once I run the data updates scripts for 638, I'm going to raise the PR for 639. I'm just I kind of just want to make sure that the data is cleaned up before we do any.","",0
120,2025-10-07T13:21:35.671569,2025-10-07T13:22:35.697581,47.94,/Users/aditya/Repos/recorder/audio/seg_2025-10-07T13-21-35.wav,"migration changes. Yeah, and then 64.0 is just also something similar to 639, so that shouldn't take too long. Yeah, that's all from me. If you have the, it's 639, the PR is ready you said. Let's just open up the PR and just not merge it when it gets approved. So that we can get someone starting looking into it. Yeah, sounds good. I'll do that right now. Cool. Thank you. All right. And I think that's everybody. All right. I guess public servers announcement, I forgot to say, happy. It was called Autumn Festival, Mid Autumn Festival to those who celebrated. So that was yesterday. So, but other than that, I got nothing to bring up. They didn't want to have anything they'd like to share.","It was called Autumn Festival, Mid Autumn Festival to those who celebrated. 0 is just also something similar to 639, so that shouldn't take too long. Let's just open up the PR and just not merge it when it gets approved. I guess public servers announcement, I forgot to say, happy.","",0
121,2025-10-07T13:22:35.703376,2025-10-07T13:23:35.726500,51.03,/Users/aditya/Repos/recorder/audio/seg_2025-10-07T13-22-35.wav,"The only thing is like for the page to do duty for ops user, we need to remove Nitor from the list because yesterday we were just getting bunch of error. Well, like Jira was trying to assign the tickets to like the ops user. So for temporarily, I just overrided to Michael. Okay, yeah, we need to do that. I think we can, okay, I can probably look into that. I think we should be able to remove her. And we should create like a service user. I feel like those users now it doesn't matter because we don't do manual review anymore. Yeah, I was just gonna ask, is there a need to maintain this? Like I'm just trying to understand like what we need to be doing, if anything, you know? No, because right now all we're doing is like auto confirming. Yeah. Unless like something breaks and we need to manually do it. That's only that's when you like step in. But right now.","Yeah, I was just gonna ask, is there a need to maintain this? Like I'm just trying to understand like what we need to be doing, if anything, you know? No, because right now all we're doing is like auto confirming. The only thing is like for the page to do duty for ops user, we need to remove Nitor from the list because yesterday we were just getting bunch of error. I feel like those users now it doesn't matter because we don't do manual review anymore. Well, like Jira was trying to assign the tickets to like the ops user.","",0
122,2025-10-07T13:23:35.729445,2025-10-07T13:24:35.747971,52.23,/Users/aditya/Repos/recorder/audio/seg_2025-10-07T13-23-35.wav,"Yeah, Michael, I think we do have plans to move away from Mercado. So I think when we start moving away from Mercado is when we're gonna probably have time to clean all that stuff. Yeah, I mean, I'm happy to keep it on, like if it's work to work with. I'm just trying to understand like what an author even is an action needed. I mean, you know, I keep it kind of stopped. I mean, like I got no dynamic, I definitely have stopped maintaining, like, you know, reviewing every single dispute at this point. I just want to make sure that we're not missing anything, you know? Yeah, no, this is probably the reason why we haven't taken out just because we haven't had the chance to obtain it. But essentially, like Himachi said, there's no real you guys don't really need to do anything because it's out of approved. Essentially, which brings the question is like, do we even want to even be creating tickets and stuff? Probably not anymore. But like I said, we just don't have enough time to like work on it. Is there a way to just like, can we just remove?","I just want to make sure that we're not missing anything, you know? Yeah, no, this is probably the reason why we haven't taken out just because we haven't had the chance to obtain it. I mean, like I got no dynamic, I definitely have stopped maintaining, like, you know, reviewing every single dispute at this point. Essentially, which brings the question is like, do we even want to even be creating tickets and stuff? Probably not anymore. But essentially, like Himachi said, there's no real you guys don't really need to do anything because it's out of approved.","",0
123,2025-10-07T13:24:35.752205,2025-10-07T13:25:35.780030,51.42,/Users/aditya/Repos/recorder/audio/seg_2025-10-07T13-24-35.wav,"another level left. Is there a way to just like remove our emails from it? Like so you know, can spam, you know, if we don't need to do anything for whatever, whatever's easiest, like I don't want to add on a task if it's not needed, you know. Yeah, I think probably, unfortunately, you're just going to have to bear with it until we have a cool workout. Right now, the JIRA does help us figure out if something is broken and it's easy to like see if the tickets are created or not, right? Because you don't have any other way to confirm. So yeah, I think Gmail has interpreted it as spam at this point. It just goes into a folder just like we're not meant. I don't think either of us are watching it in real time. Okay. Yeah. All right. Well, at least that's good that there's like a fix from that. Cool. All right. Other than that, Heman Cho, you saw Tika look into that. Yeah, the way is, uh, yeah, paying you.","Is there a way to just like remove our emails from it? Like so you know, can spam, you know, if we don't need to do anything for whatever, whatever's easiest, like I don't want to add on a task if it's not needed, you know. Right now, the JIRA does help us figure out if something is broken and it's easy to like see if the tickets are created or not, right? Because you don't have any other way to confirm. Yeah, I think probably, unfortunately, you're just going to have to bear with it until we have a cool workout. So yeah, I think Gmail has interpreted it as spam at this point.","",0
124,2025-10-07T13:25:35.784350,2025-10-07T13:26:34.999578,47.43,/Users/aditya/Repos/recorder/audio/seg_2025-10-07T13-25-35.wav,"can connect if it doesn't work. Yeah, all right. All right. Anybody else? Just one final thing. The Manage by team is starting to work in the endpoint for creating one time payments. This is the layer that essentially subtracting the new work that the USP and you all were working on the last week. So they may come with some questions into how we're going to be handling the sources, the payment sources and like the SDA creation as a source and so on. So you suspect more DMs coming this week. Okay, sounds good. I know there's some naming convention that we need. Yeah. But yeah, more than happy to. I know that since the Drashi is going to be handed down on the reward stuff. Yeah, we're pretty rediscovering. I think and this team is like very on hands on so probably going to get a more question coming this week. Cool.","So they may come with some questions into how we're going to be handling the sources, the payment sources and like the SDA creation as a source and so on. This is the layer that essentially subtracting the new work that the USP and you all were working on the last week. I think and this team is like very on hands on so probably going to get a more question coming this week. The Manage by team is starting to work in the endpoint for creating one time payments.","",0
125,2025-10-07T13:26:35.812617,2025-10-07T13:27:33.409195,7.62,/Users/aditya/Repos/recorder/audio/seg_2025-10-07T13-26-35.wav,"Sounds great. Thank you.","Sounds great. Thank you.","",0
126,2025-10-07T13:27:35.844033,2025-10-07T13:28:34.188904,6.3,/Users/aditya/Repos/recorder/audio/seg_2025-10-07T13-27-35.wav,"","","",0
127,2025-10-07T13:28:35.872913,2025-10-07T13:29:32.988378,11.1,/Users/aditya/Repos/recorder/audio/seg_2025-10-07T13-28-35.wav,"I'm on to you, and you, I'm not your only ones of you.","I'm on to you, and you, I'm not your only ones of you.","",0
128,2025-10-07T13:29:35.902114,2025-10-07T13:30:35.807748,6.3,/Users/aditya/Repos/recorder/audio/seg_2025-10-07T13-29-35.wav,"","","",0
129,2025-10-07T13:30:35.930714,2025-10-07T13:31:32.087309,8.91,/Users/aditya/Repos/recorder/audio/seg_2025-10-07T13-30-35.wav,"I saw you with her, and I'm having fun. You're kissing and having fun.","I saw you with her, and I'm having fun. You're kissing and having fun.","",0
130,2025-10-07T13:31:35.963083,2025-10-07T13:31:37.217381,0.09,/Users/aditya/Repos/recorder/audio/seg_2025-10-07T13-31-35.wav,"","","",0
131,2025-10-07T13:31:57.230018,2025-10-07T13:32:57.196890,2.79,/Users/aditya/Repos/recorder/audio/seg_2025-10-07T13-31-57.wav,"","","",0
132,2025-10-07T13:32:57.257686,2025-10-07T13:33:55.906356,6.6,/Users/aditya/Repos/recorder/audio/seg_2025-10-07T13-32-57.wav,"","","",0
133,2025-10-07T13:33:57.289297,2025-10-07T13:34:56.446097,4.23,/Users/aditya/Repos/recorder/audio/seg_2025-10-07T13-33-57.wav,"","","",0
134,2025-10-07T13:34:57.317700,2025-10-07T13:35:53.325533,2.85,/Users/aditya/Repos/recorder/audio/seg_2025-10-07T13-34-57.wav,"","","",0
135,2025-10-07T13:35:57.348760,2025-10-07T13:36:57.375051,3.42,/Users/aditya/Repos/recorder/audio/seg_2025-10-07T13-35-57.wav,"","","",0
136,2025-10-07T13:36:57.379192,2025-10-07T13:37:56.714604,8.88,/Users/aditya/Repos/recorder/audio/seg_2025-10-07T13-36-57.wav,and,and.,"",0
137,2025-10-07T13:37:57.407797,2025-10-07T13:38:57.224204,5.61,/Users/aditya/Repos/recorder/audio/seg_2025-10-07T13-37-57.wav,"So there is this execution monitor which is a Hapatwit and it just check with the job.","So there is this execution monitor which is a Hapatwit and it just check with the job.","",0
138,2025-10-07T13:38:57.437459,2025-10-07T13:39:57.373838,7.26,/Users/aditya/Repos/recorder/audio/seg_2025-10-07T13-38-57.wav,"","","",0
139,2025-10-07T13:39:57.467180,2025-10-07T13:40:57.133311,4.53,/Users/aditya/Repos/recorder/audio/seg_2025-10-07T13-39-57.wav,"","","",0
140,2025-10-07T13:40:57.496598,2025-10-07T13:41:45.012961,1.68,/Users/aditya/Repos/recorder/audio/seg_2025-10-07T13-40-57.wav,"","","",0
141,2025-10-07T13:41:57.526174,2025-10-07T13:42:54.972739,3.27,/Users/aditya/Repos/recorder/audio/seg_2025-10-07T13-41-57.wav,"","","",0
142,2025-10-07T13:42:57.555111,2025-10-07T13:43:56.202092,3.27,/Users/aditya/Repos/recorder/audio/seg_2025-10-07T13-42-57.wav,"","","",0
143,2025-10-07T13:43:57.586325,2025-10-07T13:44:53.111499,3.78,/Users/aditya/Repos/recorder/audio/seg_2025-10-07T13-43-57.wav,"","","",0
144,2025-10-07T13:44:57.613650,2025-10-07T13:45:57.431304,10.14,/Users/aditya/Repos/recorder/audio/seg_2025-10-07T13-44-57.wav,"","","",0
145,2025-10-07T13:45:57.645235,2025-10-07T13:46:56.799903,2.55,/Users/aditya/Repos/recorder/audio/seg_2025-10-07T13-45-57.wav,"","","",0
146,2025-10-07T13:46:57.674146,2025-10-07T13:47:54.378084,3.69,/Users/aditya/Repos/recorder/audio/seg_2025-10-07T13-46-57.wav,"","","",0
147,2025-10-07T13:47:57.681239,2025-10-07T13:48:54.647670,13.29,/Users/aditya/Repos/recorder/audio/seg_2025-10-07T13-47-57.wav,"As always, thanks for watching and I'll see you in the next one!","As always, thanks for watching and I'll see you in the next one!.","",0
148,2025-10-07T13:48:57.709676,2025-10-07T13:49:13.607294,0.24,/Users/aditya/Repos/recorder/audio/seg_2025-10-07T13-48-57.wav,"","","",0
